"ID"	"MN"	"H"	"C"	"O"	"N"	"S"	"P"	"Na"	"ME"	"Scores"	"NBP"	"Peptide"	"KEGG"
"12372"	"428.106713"	"20"	"17"	"11"	"2"	"0"	"0"	"0"	"429.1139333"	"-0.205369965"	"0"	"No Peptide Found"	"Non metabolites found"
"12373"	"428.108367"	"25"	"15"	"12"	"0"	"0"	"1"	"0"	"429.1160251"	"-0.565878422"	"0"	"No Peptide Found"	"Non metabolites found"
"12375"	"428.117096"	"25"	"18"	"6"	"2"	"1"	"1"	"0"	"429.1241509"	"-0.694216842"	"0"	"No Peptide Found"	"Non metabolites found"
"12376"	"428.1196"	"25"	"14"	"11"	"2"	"0"	"1"	"0"	"429.1273622"	"-0.375741956"	"0"	"No Peptide Found"	"Non metabolites found"
"12377"	"428.123622"	"25"	"19"	"9"	"0"	"0"	"1"	"0"	"429.1313144"	"0.020258969"	"0"	"No Peptide Found"	"Non metabolites found"
"12378"	"428.126993"	"29"	"16"	"9"	"0"	"1"	"1"	"0"	"429.134413"	"-1.376873772"	"0"	"No Peptide Found"	"Non metabolites found"
"12379"	"428.128329"	"25"	"17"	"5"	"4"	"1"	"1"	"0"	"429.1359559"	"0.397078256"	"0"	"No Peptide Found"	"Non metabolites found"
"12380"	"428.130833"	"25"	"13"	"10"	"4"	"0"	"1"	"0"	"429.13862"	"1.074075421"	"0"	"No Peptide Found"	"Non metabolites found"
"12381"	"428.134855"	"25"	"18"	"8"	"2"	"0"	"1"	"0"	"429.1420578"	"-0.25236193"	"0"	"No Peptide Found"	"Non metabolites found"
"12382"	"428.138226"	"29"	"15"	"8"	"2"	"1"	"1"	"0"	"429.145526"	"-0.16616592"	"0"	"No Peptide Found"	"Non metabolites found"
"12383"	"428.139943"	"28"	"14"	"7"	"4"	"2"	"0"	"0"	"429.1473088"	"0.819387978"	"0"	"No Peptide Found"	"Non metabolites found"
"12384"	"428.144752"	"29"	"16"	"11"	"0"	"0"	"1"	"0"	"429.152472"	"-0.168290394"	"0"	"No Peptide Found"	"Non metabolites found"
"12386"	"428.149459"	"29"	"14"	"7"	"4"	"1"	"1"	"0"	"429.157209"	"1.029333094"	"0"	"No Peptide Found"	"Non metabolites found"
"13954"	"428.150802"	"30"	"16"	"8"	"1"	"1"	"1"	"1"	"451.1405135"	"0.220636487"	"0"	"No Peptide Found"	"Non metabolites found"
"12387"	"428.153481"	"29"	"19"	"5"	"2"	"1"	"1"	"0"	"429.160972"	"-0.769750769"	"0"	"No Peptide Found"	"Non metabolites found"
"12388"	"428.163378"	"33"	"17"	"8"	"0"	"1"	"1"	"0"	"429.1710193"	"0.014325629"	"0"	"No Peptide Found"	"Non metabolites found"
"12389"	"428.164714"	"29"	"18"	"4"	"4"	"1"	"1"	"0"	"429.1723595"	"-0.228744519"	"0"	"No Peptide Found"	"Non metabolites found"
"12390"	"428.166431"	"28"	"17"	"3"	"6"	"2"	"0"	"0"	"429.1740264"	"-0.076190714"	"0"	"No Peptide Found"	"Non metabolites found"
"12391"	"428.170453"	"28"	"22"	"1"	"4"	"2"	"0"	"0"	"429.1777014"	"-1.409843894"	"0"	"No Peptide Found"	"Non metabolites found"
"12393"	"428.174611"	"33"	"16"	"7"	"2"	"1"	"1"	"0"	"429.182035"	"-0.172817377"	"0"	"No Peptide Found"	"Non metabolites found"
"12394"	"428.179483"	"28"	"19"	"9"	"2"	"0"	"0"	"0"	"429.1866579"	"-0.296481691"	"0"	"No Peptide Found"	"Non metabolites found"
"12395"	"428.181686"	"28"	"21"	"0"	"6"	"2"	"0"	"0"	"429.1889849"	"-0.19769025"	"0"	"No Peptide Found"	"Non metabolites found"
"12397"	"428.18419"	"28"	"17"	"5"	"6"	"1"	"0"	"0"	"429.1917675"	"-0.99570616"	"3"	"G1C1L1H1;A1V1C1H1;A2M1H1"	"Non metabolites found"
"12398"	"428.186495"	"29"	"23"	"4"	"2"	"0"	"1"	"0"	"429.193942"	"1.377131432"	"0"	"No Peptide Found"	"Non metabolites found"
"12399"	"428.190716"	"28"	"18"	"8"	"4"	"0"	"0"	"0"	"429.1984944"	"0.424096997"	"2"	"P2T1D1;S1P2E1"	"Non metabolites found"
"12400"	"428.202816"	"32"	"18"	"2"	"6"	"2"	"0"	"0"	"429.2099258"	"0.215178406"	"0"	"No Peptide Found"	"Non metabolites found"
"12401"	"428.209342"	"32"	"19"	"5"	"4"	"1"	"0"	"0"	"429.216895"	"0.964255617"	"1"	"P2C1L1"	"Non metabolites found"
"12402"	"428.214836"	"33"	"14"	"7"	"6"	"0"	"1"	"0"	"429.222446"	"0.758406618"	"0"	"No Peptide Found"	"Non metabolites found"
"12403"	"428.217522"	"37"	"18"	"9"	"0"	"0"	"1"	"0"	"429.2253158"	"-0.40963447"	"0"	"No Peptide Found"	"Non metabolites found"
"12405"	"428.220575"	"32"	"18"	"4"	"6"	"1"	"0"	"0"	"429.228152"	"0.437969944"	"0"	"No Peptide Found"	"Non metabolites found"
"12406"	"428.222229"	"37"	"16"	"5"	"4"	"1"	"1"	"0"	"429.22929"	"0.4136985"	"0"	"No Peptide Found"	"Non metabolites found"
"12407"	"428.223079"	"32"	"14"	"9"	"6"	"0"	"0"	"0"	"429.23097"	"-0.440716658"	"0"	"No Peptide Found"	"Non metabolites found"
"12408"	"428.224597"	"32"	"23"	"2"	"4"	"1"	"0"	"0"	"429.232122"	"-0.025391259"	"0"	"No Peptide Found"	"Non metabolites found"
"12409"	"428.225765"	"36"	"18"	"11"	"0"	"0"	"0"	"0"	"429.23303"	"0.128539729"	"0"	"No Peptide Found"	"Non metabolites found"
"12410"	"428.226069"	"33"	"13"	"6"	"8"	"0"	"1"	"0"	"429.2339268"	"-0.654506069"	"0"	"No Peptide Found"	"Non metabolites found"
"12411"	"428.228437"	"28"	"20"	"3"	"8"	"0"	"0"	"0"	"429.2356471"	"1.244097814"	"0"	"No Peptide Found"	"Non metabolites found"
"12413"	"428.230091"	"33"	"18"	"4"	"6"	"0"	"1"	"0"	"429.237678"	"0.633797326"	"0"	"No Peptide Found"	"Non metabolites found"
"12414"	"428.231123"	"32"	"24"	"5"	"2"	"0"	"0"	"0"	"429.238652"	"0.643329211"	"0"	"No Peptide Found"	"C09038"
"12416"	"428.234494"	"36"	"21"	"5"	"2"	"1"	"0"	"0"	"429.242276"	"0.65292479"	"0"	"No Peptide Found"	"Non metabolites found"
"12417"	"428.23583"	"32"	"22"	"1"	"6"	"1"	"0"	"0"	"429.2432404"	"0.106060273"	"0"	"No Peptide Found"	"Non metabolites found"
"12419"	"428.239201"	"36"	"19"	"1"	"6"	"2"	"0"	"0"	"429.2469265"	"-0.783738646"	"0"	"No Peptide Found"	"Non metabolites found"
"12420"	"428.24102"	"36"	"22"	"8"	"0"	"0"	"0"	"0"	"429.24821"	"-1.096347263"	"0"	"No Peptide Found"	"Non metabolites found"
"12421"	"428.241705"	"36"	"15"	"6"	"6"	"1"	"0"	"0"	"429.24922"	"0.499837926"	"0"	"No Peptide Found"	"Non metabolites found"
"12424"	"428.251221"	"37"	"15"	"6"	"6"	"0"	"1"	"0"	"429.2583014"	"0.372130631"	"0"	"No Peptide Found"	"Non metabolites found"
"12425"	"428.263486"	"36"	"20"	"6"	"4"	"0"	"0"	"0"	"429.271084"	"1.329561718"	"2"	"P1V1T1L1;S1P1L2"	"Non metabolites found"
"12426"	"428.269162"	"41"	"23"	"5"	"0"	"0"	"1"	"0"	"429.2767079"	"1.605654263"	"0"	"No Peptide Found"	"Non metabolites found"
"12427"	"428.274719"	"36"	"19"	"5"	"6"	"0"	"0"	"0"	"429.282436"	"0.53238777"	"1"	"G1P1K2"	"Non metabolites found"
"12429"	"428.289974"	"36"	"23"	"2"	"6"	"0"	"0"	"0"	"429.2980224"	"-0.135299613"	"0"	"No Peptide Found"	"Non metabolites found"
"12430"	"428.297367"	"40"	"25"	"0"	"4"	"1"	"0"	"0"	"429.3043613"	"-0.645533159"	"0"	"No Peptide Found"	"Non metabolites found"
"12431"	"428.299871"	"40"	"21"	"5"	"4"	"0"	"0"	"0"	"429.3075736"	"1.713761541"	"2"	"V3L1;A1L3"	"Non metabolites found"
"12432"	"428.311104"	"40"	"20"	"4"	"6"	"0"	"0"	"0"	"429.3188242"	"0.889930474"	"0"	"No Peptide Found"	"Non metabolites found"
"12441"	"428.961933"	"13"	"10"	"8"	"3"	"2"	"2"	"0"	"429.9694838"	"0.133683738"	"0"	"No Peptide Found"	"Non metabolites found"
"12442"	"428.964437"	"13"	"6"	"13"	"3"	"1"	"2"	"0"	"429.9719995"	"0.415033124"	"0"	"No Peptide Found"	"Non metabolites found"
"12444"	"428.97567"	"13"	"5"	"12"	"5"	"1"	"2"	"0"	"429.983267"	"1.128400475"	"0"	"No Peptide Found"	"Non metabolites found"
"12445"	"428.977569"	"16"	"12"	"8"	"1"	"3"	"1"	"0"	"429.9847816"	"-0.977087784"	"0"	"No Peptide Found"	"Non metabolites found"
"12446"	"428.983063"	"17"	"7"	"10"	"3"	"2"	"2"	"0"	"429.9899525"	"-0.060456976"	"0"	"No Peptide Found"	"Non metabolites found"
"12447"	"429.021816"	"16"	"15"	"6"	"3"	"2"	"1"	"0"	"430.02927"	"-1.248600865"	"0"	"No Peptide Found"	"Non metabolites found"
"12448"	"429.02432"	"16"	"11"	"11"	"3"	"1"	"1"	"0"	"430.0317583"	"-0.408270998"	"0"	"No Peptide Found"	"Non metabolites found"
"12449"	"429.034217"	"20"	"9"	"14"	"1"	"1"	"1"	"0"	"430.0419033"	"0.2266997"	"0"	"No Peptide Found"	"Non metabolites found"
"12451"	"429.04545"	"20"	"8"	"13"	"3"	"1"	"1"	"0"	"430.0530298"	"0.896887722"	"0"	"No Peptide Found"	"Non metabolites found"
"12452"	"429.051189"	"19"	"12"	"10"	"3"	"2"	"0"	"0"	"430.05845"	"-0.1598363"	"0"	"No Peptide Found"	"Non metabolites found"
"12453"	"429.052462"	"21"	"12"	"8"	"3"	"1"	"2"	"0"	"430.0601758"	"0.227280701"	"0"	"No Peptide Found"	"Non metabolites found"
"13995"	"429.059299"	"23"	"9"	"11"	"2"	"0"	"3"	"1"	"452.04891"	"0.514850865"	"0"	"No Peptide Found"	"Non metabolites found"
"12454"	"429.066444"	"19"	"16"	"7"	"3"	"2"	"0"	"0"	"430.0738633"	"0.51061501"	"0"	"No Peptide Found"	"Non metabolites found"
"12455"	"429.068948"	"19"	"12"	"12"	"3"	"1"	"0"	"0"	"430.076465"	"-0.547083486"	"0"	"No Peptide Found"	"Non metabolites found"
"12456"	"429.071938"	"20"	"11"	"9"	"5"	"1"	"1"	"0"	"430.0790948"	"0.487136652"	"0"	"No Peptide Found"	"Non metabolites found"
"12457"	"429.087193"	"20"	"15"	"6"	"5"	"1"	"1"	"0"	"430.094505"	"-0.565364476"	"0"	"No Peptide Found"	"Non metabolites found"
"12458"	"429.088847"	"25"	"13"	"7"	"3"	"1"	"2"	"0"	"430.0964192"	"0.802545413"	"0"	"No Peptide Found"	"Non metabolites found"
"12460"	"429.102829"	"23"	"17"	"6"	"3"	"2"	"0"	"0"	"430.1101107"	"-1.192034116"	"0"	"No Peptide Found"	"Non metabolites found"
"12462"	"429.106606"	"25"	"13"	"9"	"3"	"0"	"2"	"0"	"430.114395"	"-0.626177752"	"0"	"No Peptide Found"	"Non metabolites found"
"12463"	"429.112345"	"24"	"17"	"6"	"3"	"1"	"1"	"0"	"430.1195967"	"-0.265449698"	"0"	"No Peptide Found"	"Non metabolites found"
"12464"	"429.127799"	"23"	"11"	"9"	"7"	"1"	"0"	"0"	"430.1349214"	"-0.588044269"	"0"	"No Peptide Found"	"Non metabolites found"
"12466"	"429.133475"	"28"	"14"	"8"	"3"	"1"	"1"	"0"	"430.141202"	"0.786828265"	"0"	"No Peptide Found"	"Non metabolites found"
"12467"	"429.139214"	"27"	"18"	"5"	"3"	"2"	"0"	"0"	"430.1462642"	"-0.151373204"	"0"	"No Peptide Found"	"Non metabolites found"
"12468"	"429.141718"	"27"	"14"	"10"	"3"	"1"	"0"	"0"	"430.1488708"	"-0.292291677"	"0"	"No Peptide Found"	"Non metabolites found"
"12469"	"429.14873"	"28"	"18"	"5"	"3"	"1"	"1"	"0"	"430.1558611"	"-0.505695527"	"0"	"No Peptide Found"	"Non metabolites found"
"12470"	"429.150447"	"27"	"17"	"4"	"5"	"2"	"0"	"0"	"430.1579225"	"0.381368542"	"0"	"No Peptide Found"	"Non metabolites found"
"12471"	"429.163499"	"27"	"19"	"10"	"1"	"0"	"0"	"0"	"430.1711175"	"0.213318453"	"0"	"No Peptide Found"	"Non metabolites found"
"12472"	"429.165702"	"27"	"21"	"1"	"5"	"2"	"0"	"0"	"430.172903"	"-0.127885766"	"0"	"No Peptide Found"	"Non metabolites found"
"12473"	"429.166489"	"28"	"18"	"7"	"3"	"0"	"1"	"0"	"430.174138"	"0.602538484"	"0"	"No Peptide Found"	"Non metabolites found"
"12474"	"429.168206"	"27"	"17"	"6"	"5"	"1"	"0"	"0"	"430.1757867"	"-0.275797709"	"1"	"G2P2C1"	"Non metabolites found"
"12475"	"429.16986"	"32"	"15"	"7"	"3"	"1"	"1"	"0"	"430.1778086"	"0.957037188"	"0"	"No Peptide Found"	"Non metabolites found"
"12476"	"429.173882"	"32"	"20"	"5"	"1"	"1"	"1"	"0"	"430.1809108"	"0.072837619"	"0"	"No Peptide Found"	"Non metabolites found"
"12478"	"429.184629"	"31"	"16"	"12"	"1"	"0"	"0"	"0"	"430.1922973"	"-0.039180561"	"0"	"No Peptide Found"	"Non metabolites found"
"12479"	"429.186832"	"31"	"18"	"3"	"5"	"2"	"0"	"0"	"430.1942173"	"0.425988974"	"0"	"No Peptide Found"	"Non metabolites found"
"12480"	"429.189987"	"27"	"22"	"6"	"3"	"0"	"0"	"0"	"430.197745"	"1.316648372"	"1"	"T1F1Y1"	"Non metabolites found"
"12481"	"429.191641"	"32"	"20"	"7"	"1"	"0"	"1"	"0"	"430.199342"	"-1.520004431"	"0"	"No Peptide Found"	"Non metabolites found"
"12482"	"429.199884"	"31"	"20"	"9"	"1"	"0"	"0"	"0"	"430.2074514"	"-0.238093015"	"0"	"No Peptide Found"	"Non metabolites found"
"12483"	"429.203255"	"35"	"17"	"9"	"1"	"1"	"0"	"0"	"430.210705"	"1.204868501"	"0"	"No Peptide Found"	"Non metabolites found"
"12484"	"429.210085"	"32"	"13"	"7"	"7"	"0"	"1"	"0"	"430.2174745"	"0.365459878"	"0"	"No Peptide Found"	"Non metabolites found"
"12485"	"429.212771"	"36"	"17"	"9"	"1"	"0"	"1"	"0"	"430.2206053"	"0.54632851"	"0"	"No Peptide Found"	"Non metabolites found"
"12486"	"429.221014"	"35"	"17"	"11"	"1"	"0"	"0"	"0"	"430.2285784"	"0.011328402"	"0"	"No Peptide Found"	"Non metabolites found"
"12487"	"429.22235"	"31"	"18"	"7"	"5"	"0"	"0"	"0"	"430.2302091"	"1.171238057"	"6"	"A1P1D1K1;G1P1K1E1;G2P1V1T1;G1A1S1P1V1;G2S1P1L1;A3P1T1"	"Non metabolites found"
"12488"	"429.228711"	"36"	"14"	"4"	"7"	"1"	"1"	"0"	"430.23645"	"-0.157124511"	"0"	"No Peptide Found"	"Non metabolites found"
"12489"	"429.229743"	"35"	"20"	"5"	"3"	"1"	"0"	"0"	"430.23774"	"0.534614536"	"0"	"No Peptide Found"	"Non metabolites found"
"12490"	"429.231397"	"40"	"18"	"6"	"1"	"1"	"1"	"0"	"430.23923"	"0.705590301"	"0"	"No Peptide Found"	"Non metabolites found"
"12496"	"429.240976"	"35"	"19"	"4"	"5"	"1"	"0"	"0"	"430.248578"	"0.037245347"	"0"	"No Peptide Found"	"Non metabolites found"
"12497"	"429.248369"	"39"	"21"	"2"	"3"	"2"	"0"	"0"	"430.2558939"	"1.489171068"	"0"	"No Peptide Found"	"Non metabolites found"
"12498"	"429.254895"	"39"	"22"	"5"	"1"	"1"	"0"	"0"	"430.262545"	"0.012712847"	"0"	"No Peptide Found"	"Non metabolites found"
"12499"	"429.257399"	"39"	"18"	"10"	"1"	"0"	"0"	"0"	"430.26456"	"0.771299588"	"0"	"No Peptide Found"	"Non metabolites found"
"12500"	"429.258735"	"35"	"19"	"6"	"5"	"0"	"0"	"0"	"430.2664016"	"0.905147388"	"5"	"S1P1V1K1;G2V3;G1A2V1L1;A3V2;G2A1L2"	"Non metabolites found"
"12502"	"429.266779"	"35"	"29"	"2"	"1"	"0"	"0"	"0"	"430.2744212"	"1.517015662"	"0"	"No Peptide Found"	"C07652 , C13848"
"12503"	"429.269968"	"35"	"18"	"5"	"7"	"0"	"0"	"0"	"430.2776056"	"0.531018178"	"2"	"G1V2R1;A2L1R1"	"Non metabolites found"
"12504"	"429.272654"	"39"	"22"	"7"	"1"	"0"	"0"	"0"	"430.280148"	"-0.347470637"	"0"	"No Peptide Found"	"Non metabolites found"
"12505"	"429.283887"	"39"	"21"	"6"	"3"	"0"	"0"	"0"	"430.29152"	"-0.500266253"	"0"	"No Peptide Found"	"Non metabolites found"
"12506"	"429.288594"	"39"	"19"	"2"	"7"	"1"	"0"	"0"	"430.295776"	"-0.406667286"	"0"	"No Peptide Found"	"Non metabolites found"
"12507"	"429.29128"	"43"	"23"	"4"	"1"	"1"	"0"	"0"	"430.298825"	"0.214969915"	"0"	"No Peptide Found"	"Non metabolites found"
"12509"	"429.29512"	"39"	"20"	"5"	"5"	"0"	"0"	"0"	"430.3027222"	"1.101841052"	"2"	"G1L2K1;A1V1L1K1"	"Non metabolites found"
"12512"	"429.299142"	"39"	"25"	"3"	"3"	"0"	"0"	"0"	"430.30671"	"0.339471682"	"0"	"No Peptide Found"	"Non metabolites found"
"12513"	"429.303164"	"39"	"30"	"1"	"1"	"0"	"0"	"0"	"430.3107333"	"1.462025134"	"0"	"No Peptide Found"	"Non metabolites found"
"12514"	"429.309039"	"43"	"23"	"6"	"1"	"0"	"0"	"0"	"430.3166238"	"-0.497202415"	"0"	"No Peptide Found"	"Non metabolites found"
"12515"	"429.314397"	"39"	"29"	"0"	"3"	"0"	"0"	"0"	"430.322064"	"0.721122057"	"0"	"No Peptide Found"	"Non metabolites found"
"12516"	"429.381809"	"51"	"25"	"4"	"1"	"0"	"0"	"0"	"430.3895044"	"-0.212212016"	"0"	"No Peptide Found"	"Non metabolites found"
"14051"	"429.93416"	"10"	"6"	"15"	"1"	"0"	"3"	"1"	"452.9237844"	"0.087540817"	"0"	"No Peptide Found"	"Non metabolites found"
"12523"	"429.946799"	"7"	"8"	"13"	"4"	"1"	"1"	"0"	"430.9539771"	"-0.070838162"	"0"	"No Peptide Found"	"Non metabolites found"
"15560"	"429.957969"	"11"	"6"	"14"	"2"	"0"	"3"	"2"	"474.9293329"	"0.592444287"	"0"	"No Peptide Found"	"Non metabolites found"
"12525"	"429.959686"	"12"	"5"	"13"	"4"	"1"	"2"	"0"	"430.9667444"	"0.959897029"	"0"	"No Peptide Found"	"Non metabolites found"
"12527"	"429.972818"	"15"	"11"	"8"	"2"	"3"	"1"	"0"	"430.9800889"	"1.376639961"	"0"	"No Peptide Found"	"Non metabolites found"
"12528"	"429.976595"	"17"	"7"	"11"	"2"	"1"	"3"	"0"	"430.9841764"	"1.081775768"	"0"	"No Peptide Found"	"Non metabolites found"
"12529"	"429.983184"	"11"	"9"	"12"	"4"	"1"	"1"	"0"	"430.9902702"	"-0.029002796"	"0"	"No Peptide Found"	"Non metabolites found"
"12531"	"429.993567"	"16"	"10"	"7"	"4"	"2"	"2"	"0"	"431.0009633"	"0.269336317"	"0"	"No Peptide Found"	"Non metabolites found"
"15562"	"429.994354"	"15"	"7"	"13"	"2"	"0"	"3"	"2"	"474.9657367"	"0.740746765"	"0"	"No Peptide Found"	"Non metabolites found"
"12532"	"430.000093"	"16"	"11"	"10"	"2"	"1"	"2"	"0"	"431.0076391"	"0.033449202"	"0"	"No Peptide Found"	"Non metabolites found"
"12533"	"430.003464"	"20"	"8"	"10"	"2"	"2"	"2"	"0"	"431.010795"	"-0.017051441"	"0"	"No Peptide Found"	"Non metabolites found"
"14059"	"430.011015"	"12"	"14"	"9"	"3"	"1"	"1"	"1"	"453.000445"	"-0.463737817"	"0"	"No Peptide Found"	"Non metabolites found"
"12534"	"430.012358"	"15"	"16"	"10"	"0"	"1"	"1"	"0"	"431.0201824"	"0.277157166"	"0"	"No Peptide Found"	"Non metabolites found"
"12535"	"430.018782"	"14"	"13"	"5"	"6"	"3"	"0"	"0"	"431.0260382"	"-0.426283738"	"0"	"No Peptide Found"	"Non metabolites found"
"12536"	"430.026962"	"19"	"12"	"9"	"2"	"2"	"1"	"0"	"431.0346193"	"-0.659444262"	"0"	"No Peptide Found"	"Non metabolites found"
"12537"	"430.036478"	"20"	"12"	"9"	"2"	"1"	"2"	"0"	"431.0439793"	"-0.869831634"	"0"	"No Peptide Found"	"Non metabolites found"
"12538"	"430.044721"	"19"	"12"	"11"	"2"	"1"	"1"	"0"	"431.051699"	"-0.407829961"	"0"	"No Peptide Found"	"Non metabolites found"
"12539"	"430.048743"	"19"	"17"	"9"	"0"	"1"	"1"	"0"	"431.0565383"	"-0.84844796"	"0"	"No Peptide Found"	"Non metabolites found"
"14068"	"430.057297"	"20"	"13"	"11"	"1"	"1"	"1"	"1"	"453.046545"	"-1.096347263"	"0"	"No Peptide Found"	"Non metabolites found"
"12540"	"430.061042"	"22"	"7"	"9"	"6"	"3"	"0"	"0"	"431.068436"	"-0.283192374"	"0"	"No Peptide Found"	"C08160"
"12541"	"430.064197"	"18"	"11"	"12"	"4"	"1"	"0"	"0"	"431.07123"	"-0.261788543"	"0"	"No Peptide Found"	"Non metabolites found"
"12542"	"430.072863"	"24"	"13"	"8"	"2"	"1"	"2"	"0"	"431.08028"	"-0.052946007"	"0"	"No Peptide Found"	"Non metabolites found"
"12543"	"430.076948"	"18"	"19"	"4"	"4"	"2"	"0"	"0"	"431.0843791"	"-1.540071997"	"0"	"No Peptide Found"	"Non metabolites found"
"12544"	"430.085128"	"23"	"18"	"8"	"0"	"1"	"1"	"0"	"431.0931238"	"0.059019606"	"0"	"No Peptide Found"	"C18555"
"12545"	"430.088181"	"18"	"18"	"3"	"6"	"2"	"0"	"0"	"431.0954284"	"-0.219189498"	"0"	"No Peptide Found"	"Non metabolites found"
"12546"	"430.092339"	"23"	"12"	"9"	"4"	"1"	"1"	"0"	"431.09969"	"1.284609856"	"0"	"No Peptide Found"	"Non metabolites found"
"12547"	"430.094056"	"22"	"11"	"8"	"6"	"2"	"0"	"0"	"431.1013017"	"-0.352187636"	"0"	"No Peptide Found"	"Non metabolites found"
"12549"	"430.099414"	"18"	"17"	"2"	"8"	"2"	"0"	"0"	"431.1068707"	"-1.115317722"	"0"	"No Peptide Found"	"Non metabolites found"
"12551"	"430.103572"	"23"	"11"	"8"	"6"	"1"	"1"	"0"	"431.1107169"	"-0.130162415"	"0"	"No Peptide Found"	"Non metabolites found"
"14083"	"430.114431"	"25"	"13"	"9"	"3"	"0"	"2"	"1"	"453.10389"	"-0.420806003"	"0"	"No Peptide Found"	"Non metabolites found"
"12553"	"430.117491"	"27"	"14"	"9"	"2"	"1"	"1"	"0"	"431.1250416"	"0.232530912"	"0"	"No Peptide Found"	"Non metabolites found"
"12554"	"430.124566"	"22"	"19"	"2"	"6"	"2"	"0"	"0"	"431.1318264"	"-0.602544235"	"0"	"No Peptide Found"	"Non metabolites found"
"12555"	"430.12707"	"22"	"15"	"7"	"6"	"1"	"0"	"0"	"431.1344433"	"0.034943596"	"1"	"G1C1D1H1"	"Non metabolites found"
"12556"	"430.128724"	"27"	"13"	"8"	"4"	"1"	"1"	"0"	"431.1365456"	"0.693326354"	"0"	"No Peptide Found"	"Non metabolites found"
"14088"	"430.131784"	"27"	"14"	"8"	"3"	"2"	"0"	"1"	"453.121315"	"0.132769946"	"0"	"No Peptide Found"	"Non metabolites found"
"12557"	"430.132746"	"27"	"18"	"6"	"2"	"1"	"1"	"0"	"431.1401647"	"-0.367448224"	"0"	"No Peptide Found"	"Non metabolites found"
"12558"	"430.13525"	"27"	"14"	"11"	"2"	"0"	"1"	"0"	"431.143025"	"-0.309530629"	"0"	"No Peptide Found"	"Non metabolites found"
"12560"	"430.139272"	"27"	"19"	"9"	"0"	"0"	"1"	"0"	"431.146905"	"-1.501645254"	"0"	"No Peptide Found"	"Non metabolites found"
"12561"	"430.142325"	"22"	"19"	"4"	"6"	"1"	"0"	"0"	"431.1497075"	"0.42323993"	"0"	"No Peptide Found"	"Non metabolites found"
"12562"	"430.143979"	"27"	"17"	"5"	"4"	"1"	"1"	"0"	"431.151556"	"0.576606465"	"0"	"No Peptide Found"	"Non metabolites found"
"12563"	"430.160402"	"31"	"16"	"11"	"0"	"0"	"1"	"0"	"431.1680333"	"-0.535824945"	"0"	"No Peptide Found"	"Non metabolites found"
"12564"	"430.162119"	"30"	"15"	"10"	"2"	"1"	"0"	"0"	"431.169621"	"1.368090848"	"0"	"No Peptide Found"	"Non metabolites found"
"14097"	"430.166452"	"32"	"16"	"8"	"1"	"1"	"1"	"1"	"453.156167"	"-0.485508206"	"0"	"No Peptide Found"	"Non metabolites found"
"12565"	"430.169131"	"31"	"19"	"5"	"2"	"1"	"1"	"0"	"431.1763228"	"-0.69373002"	"0"	"No Peptide Found"	"Non metabolites found"
"12566"	"430.170848"	"30"	"18"	"4"	"4"	"2"	"0"	"0"	"431.1779967"	"0.630547525"	"0"	"No Peptide Found"	"Non metabolites found"
"12567"	"430.179028"	"35"	"17"	"8"	"0"	"1"	"1"	"0"	"431.1867864"	"0.107220024"	"0"	"No Peptide Found"	"Non metabolites found"
"12568"	"430.185236"	"26"	"21"	"6"	"4"	"0"	"0"	"0"	"431.1929358"	"1.265491467"	"1"	"P1E1W1"	"Non metabolites found"
"12569"	"430.188607"	"30"	"18"	"6"	"4"	"1"	"0"	"0"	"431.1955405"	"0.060872103"	"1"	"S1P2M1"	"Non metabolites found"
"12570"	"430.196787"	"35"	"17"	"10"	"0"	"0"	"1"	"0"	"431.2044738"	"-0.179022661"	"0"	"No Peptide Found"	"Non metabolites found"
"12572"	"430.212042"	"35"	"21"	"7"	"0"	"0"	"1"	"0"	"431.2198547"	"-0.29860656"	"0"	"No Peptide Found"	"Non metabolites found"
"12573"	"430.216263"	"34"	"16"	"11"	"2"	"0"	"0"	"0"	"431.2237738"	"-1.137167278"	"0"	"No Peptide Found"	"Non metabolites found"
"12574"	"430.217599"	"30"	"17"	"7"	"6"	"0"	"0"	"0"	"431.2255016"	"0.593503808"	"3"	"G4A1L1;G3A2V1;G1A5"	"Non metabolites found"
"12575"	"430.222488"	"34"	"23"	"0"	"4"	"2"	"0"	"0"	"431.22961"	"0.1426746"	"0"	"No Peptide Found"	"Non metabolites found"
"12576"	"430.223275"	"35"	"20"	"6"	"2"	"0"	"1"	"0"	"431.230535"	"-0.236422278"	"0"	"No Peptide Found"	"Non metabolites found"
"12577"	"430.224992"	"34"	"19"	"5"	"4"	"1"	"0"	"0"	"431.2327022"	"0.505695527"	"2"	"P1V1C1L1;A1P1L1M1"	"Non metabolites found"
"12580"	"430.233172"	"39"	"18"	"9"	"0"	"0"	"1"	"0"	"431.2411007"	"-0.043740859"	"0"	"No Peptide Found"	"Non metabolites found"
"12581"	"430.236225"	"34"	"18"	"4"	"6"	"1"	"0"	"0"	"431.244168"	"0.055303397"	"0"	"No Peptide Found"	"Non metabolites found"
"12584"	"430.245741"	"35"	"18"	"4"	"6"	"0"	"1"	"0"	"431.25328"	"0.185445708"	"0"	"No Peptide Found"	"Non metabolites found"
"12585"	"430.246773"	"34"	"24"	"5"	"2"	"0"	"0"	"0"	"431.254515"	"0.705590301"	"0"	"No Peptide Found"	"Non metabolites found"
