ID	MI	H	C	O	N	S	P	MN	ERROR
11640	628,1733415	36	26	11	3	1	1	629,18082	0,321567188
11642	628,9054084	18	9	20	2	1	4	629,912417	-0,425978391
11643	628,95986	20	19	16	0	2	2	629,966806	-0,525471011
11644	628,9682733	22	13	15	4	1	4	629,97529	-0,413057571
11645	628,99215	24	15	17	2	2	2	629,999169	-0,409385245
11646	629,0476533	27	15	17	4	2	1	630,05503	0,159288384
11647	629,0566119	33	17	13	2	2	3	630,063696	-0,305854919
11649	629,0659595	28	18	11	6	2	2	630,073275	0,061996675
11650	629,0973695	32	21	14	2	1	2	630,104953	0,488000531
11651	629,100305	32	17	19	2	0	2	630,107457	-0,197901708
11652	629,1338408	36	22	13	2	1	2	630,141338	0,350799637
11653	629,1607294	39	23	12	2	2	1	630,168207	0,319632053
11654	629,1700494	40	23	12	2	1	2	630,177723	0,631148526
11655	629,1765025	31	27	10	6	0	1	630,183931	0,241585569
11656	629,2123567	42	25	16	0	1	0	630,219361	-0,432604533
11657	629,3154494	46	27	11	6	0	0	630,322459	-0,424111808
11658	630,0599375	31	16	15	3	2	2	631,067188	-0,041265917
11659	630,1641815	34	24	11	5	1	1	631,171318	-0,222164374
11660	630,9753971	22	19	16	0	2	2	631,982456	-0,34486301
11661	631,0081015	29	13	20	0	3	1	632,0152	-0,282088375
11662	631,036175	31	16	14	2	2	3	632,042961	-0,777293602
11663	631,0625667	32	16	16	2	0	4	632,070236	0,622441856
11664	631,0678967	32	18	18	0	3	0	632,075083	-0,142932343
11665	631,1130682	34	21	14	2	1	2	632,120603	0,409276732
11666	631,1216945	33	21	16	2	1	1	632,128846	-0,198060098
11667	631,1729568	36	23	20	0	0	0	632,18	-0,369629408
11669	632,2045802	39	23	19	1	0	0	633,211634	-0,352259514
11670	632,341635	56	27	13	1	0	1	633,348931	0,03083776
11671	633,014895	29	15	15	2	2	3	634,022226	0,086095913
11672	633,026464	29	14	14	4	2	3	634,033459	-0,444689347
11673	633,04318	23	22	16	2	1	1	634,050596	0,220364066
11674	633,0471269	30	17	19	0	3	0	634,054348	-0,087513239
11675	633,0644806	27	19	18	2	1	1	634,071726	-0,04912612
11676	633,0833722	34	18	18	0	3	0	634,090733	0,1331578
11677	633,1008562	31	20	17	2	1	1	634,108111	-0,03427574
11678	633,1287927	36	21	14	2	1	2	634,136253	0,290304199
11679	633,188714	39	26	12	2	1	1	634,196136	0,229789261
11680	633,2078783	35	27	10	6	0	1	634,215231	0,120339613
11681	634,1199807	30	26	8	5	2	1	635,127344	0,136882594
11682	634,1321347	34	20	16	3	1	1	635,139745	0,526388439
11683	634,1884833	38	30	10	1	1	1	635,195407	-0,556301802
11684	634,86188	16	7	20	2	2	4	635,868838	-0,501684177
11687	634,9579575	23	13	17	2	2	3	635,965106	-0,201588191
11688	634,967297	24	13	17	2	1	4	635,974622	0,076381881
11689	634,9761733	27	14	14	2	3	3	635,983732	0,444425927
