ID	Mass	C1_1682_POS.asc	C1_1686_POS.asc	C1_1690_POS.asc	C1_1696_POS.asc	C1_1697_POS.asc	C1_1700_POS.asc	C1_1710_POS.asc	C1_1713_POS.asc	C1_1718_POS.asc	C1_1729_POS.asc	C1_1730_POS.asc	D4_1687_POS.asc	D4_1688_POS.asc	D4_1694_POS.asc	D4_1704_POS.asc	D4_1706_POS.asc	D4_1720_POS.asc	D4_1725_POS.asc	D4_1726_POS.asc	D4_1732_POS.asc	D4_1733_POS.asc	D4_1683_POS.asc	D4_1685_POS.asc	D4_1689_POS.asc	D4_1691_POS.asc	D4_1692_POS.asc	D4_1693_POS.asc	D4_1699_POS.asc	D4_1701_POS.asc	D4_1702_POS.asc	D4_1703_POS.asc	D4_1707_POS.asc	D4_1708_POS.asc	D4_1714_POS.asc	D4_1715_POS.asc	D4_1719_POS.asc	D4_1727_POS.asc	D4_1731_POS.asc	C2_1684_POS.asc	C2_1711_POS.asc	C2_1712_POS.asc	C2_1716_POS.asc	C2_1717_POS.asc	C2_1721_POS.asc	C2_1722_POS.asc	C2_1724_POS.asc	C2_1728_POS.asc	1723_POS_UNKNOWN.asc	D3_1695_POS.asc	D3_1698_POS.asc	D3_1709_POS.asc
4824	315.029014556	12513921	18735223	1	14541048	1	1	1	1	1	1	1	1	1	15651975	1	1	1	1	1	9924231	7785472.5	1	1	1	20956136	11123297	6670927.6	1	1	1	1	24656465	1	1	1	1	1	1	13822261	9079570.5	1	1	10255005	37403172	8887345.6	13166778	1	7914695.6	1	11577247	1
4825	315.030222333	1	1	42325306	1	1	1	1	1	1	1	1	26763421	1	1	18429976	1	1	1	1	1	1	52570397	1	34256566	1	1	1	1	1	1	1	1	1	30228417	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
4826	315.031913231	36711054	13015681	1	36633347	17954519	24332779	19103328	21878217	33998028	10651146	50698379	1	18365992	1	1	13007625	12592299	22139159	17778840	20137872	7323401.9	1	7178784.7	1	12433393	1	14383709	1	22369012	11411964	19233509	1	32121733	1	26378629	13665696	14340487	25054329	43030847	11625501	73742258	39705396	25482919	33478190	40131900	56767044	36140623	28533904	15290331	1	1
4827	315.033361273	1	1	1	1	1	8789489.1	17884773	1	1	1	1	1	1	1	1	1	1	1	7237276.7	1	1	1	1	1	39334904	1	6048355.6	1	1	24756738	1	1	1	1	1	8383909.8	1	22267006	1	6308388.2	1	1	11176620	1	1	1	1	1	8421857.1	1	1
4828	315.034547333	1	1	1	1	1	1	1	1	1	1	1	19923631	1	1	18407975	1	1	1	1	1	1	28159278	13104683	22236866	1	1	1	1	1	1	1	1	1	8590031.3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
4829	315.038714	1	1	11261018	6152987.7	1	1	1	1	1	1	1	9039295.1	10209861	1	7025203.6	1	1	5858606.5	1	1	1	15558973	1	12487887	1	1	1	1	1	5982231.4	1	1	1	10765278	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
4830	315.044600429	1	11515563	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	11378883	1	1	1	7983186.8	7098337.2	1	12370076	7931535.7	1	17398564	1	1	8529544.1	6463921.7	10733297	1	1	27666863	1	6136174.7	1	1	7409505.2	1	1	1	1	6512760.6	1	1	1	1
4831	315.050006917	11032788	8495294.5	10890118	120709960	23113492	11741742	69282461	7934977.8	10886917	8571965.7	227895490	18682094	25258611	23311569	10176602	37713220	36625634	47087954	12890838	27038666	6986301.4	1	10597732	25456369	14639673	21784751	21282472	118578860	11576634	21837377	8866087.1	13778075	67275717	22473734	12880320	6889950.9	15494595	20774584	12434305	13451368	17161203	11012980	140729050	37024366	17347446	81883779	39139976	16896201	67746846	1	1
4832	315.0541865	10002661	8035533.6	6666134	1	1	1	1	1	1	1	1	7201790.1	1	11284705	9415784.3	1	5913197.3	6114656.3	1	6698199	6823753.6	1	1	1	1	16190143	6802361.3	1	8421450	6717263.6	17049400	12253354	5792340.5	9495059.6	1	6305005.2	1	6393799.5	1	12671610	1	14701443	1	9066363.3	16317827	1	1	8680405.5	7995436.7	18499582	21623769
4833	315.062294909	1	1	1	1	1	19817564	1	1	11215147	1	9546990.2	1	11010213	6034685.7	1	1	1	1	1	1	1	7563157.9	9417874.7	1	1	1	1	1	1	1	1	5744326.2	6634993.2	1	1	1	19580395	1	1	1	1	1	1	1	1	1	1	1	1	6310425.9	1
4834	315.072064	7177002.9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6420494.3	1	1	1	1	6340751.3	1	1	1	5961359.9	1	1	1	1	6060370	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6744640.2	1
4835	315.075285579	7386423.8	6725652.3	7500518.5	1	1	1	1	1	1	1	1	7501652.6	8786650.5	6440492.1	6721326.4	1	1	6459810.8	6269229.6	7051802	1	1	1	1	1	10856718	8113424.6	6380284.1	1	9595039	10963334	6058739.8	6933534.3	10525788	1	1	1	1	1	1	1	1	1	1	1	1	1	7100696.5	1	1	1
4836	315.080640667	1	1	17742331	9956016.6	9585020.1	15675040	12123907	7410787.6	13925220	16097432	11484458	17506666	7807216.8	1	9167552.6	1	10216252	1	14622017	8330282.6	1	1	8986327.7	7546187	11937457	12490530	11185190	1	7426480.9	13512883	1	1	1	1	1	1	1	18406690	11439089	9891559.3	18431587	7938269.7	9720635.6	11252441	14643160	9844207.1	7164648.2	1	1	1	19927099
4837	315.083166143	18708822	1	1	8919995	7814021.3	1	6237193.7	1	6741356.8	1	1	1	10456827	11390792	11711177	8120751.8	9334339.9	1	1	14188595	15835805	11385317	7906017.1	1	1	11964204	1	1	10024891	8043197.3	20373411	24009488	24279098	8423286.5	9793066.5	11167828	1	1	10335226	1	1	1	1	1	1	1	5971694.9	7751984.8	9043607	12776041	1
4838	315.085095667	1	11372855	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	10052076	1	9789783	1	1	1	10148635	1	1	1	1	1	1	1	1	1	1	1	9605883.4	1	1	1	1	1	1	1	1	9698463.6	1	1
4839	315.08646281	33872740	15172923	17420817	14115782	8777103.8	6208693.3	7624469.3	6711926.1	10187638	10962600	8765756.3	8428418.2	1	1	10979028	8034234.6	15709006	6448581.7	5817172.5	11608638	6930597.5	32903666	6488558.2	13908828	7559881	23761208	8289599	1	14972871	7822280.1	13620144	11206939	9416773.2	6143106.4	20767285	1	1	14499126	9180678.5	1	12471416	12228595	9587533.9	8871662.5	14142954	8467716.4	6682361.9	7315259.2	1	1	1
4840	315.090484952	10135924	1	1	8726483.9	6559644.9	1	1	5950593.8	5518467.2	1	5988168.9	1	1	9592162.1	11660002	9192648.4	8131673.8	1	1	7967818.6	5779376	7412224.3	1	1	6798552.2	9978695	6277455.8	1	10318807	1	7767742.8	10821929	1	1	1	8613742.3	1	1	1	1	1	1	1	1	1	1	1	1	1	11551876	1
4841	315.0942015	17299330	1	8141358.9	6913505.8	1	1	1	1	1	1	6813014.1	1	8313126.9	1	1	1	1	1	1	10280279	12652732	1	1	1	1	1	6256733.4	5772088.3	1	1	1	1	7002977.2	10838172	9635918.1	1	1	9092433.1	1	1	1	8394766.7	1	1	1	9337120.5	1	7739218.9	1	1	1
4842	315.095412333	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	23820760	18745705	1	1	1	10186944	1	1	1	8129260	1	1	1	1	1	1	1	1	1	1	8153214.6	1	1	1	1	1	1	1	1	1	1	1	1	1	24013974	1
4843	315.096249625	9316233.9	7972700.2	1	1	1	7874778.7	1	1	1	5539011.6	1	1	1	1	1	1	1	7534820.8	1	1	1	1	1	1	1	1	8022376.6	1	10956781	7179755.4	1	1	1	1	6260309	1	1	6547033.8	1	1	8162972.3	1	6955372.6	6391056.8	1	1	5679895.8	5952346.2	9411527.5	1	1
4844	315.102047824	1	1	18838092	1	17082308	60843760	32394057	10389159	1	13979862	14964078	1	77228874	1	19879688	16181741	14530940	35553785	1	19074159	18012370	13623852	1	16083849	12732677	30788978	1	1	99652613	1	33973226	12185425	1	15591607	28549734	15013525	44148335	44944749	1	1	1	31598635	70638461	93025063	35054110	43086652	21488427	70514029	109661410	1	1
4845	315.10418949	327431080	187640180	296521300	139990020	209639370	479614710	133972820	67134125	598768050	149427420	190073210	181696970	82139985	141885840	121710350	176975350	111724930	124596740	93037970	113856630	219021530	232723000	100634670	215539600	144575760	227284350	242665350	72552280	136614920	140901130	196865010	123898710	181365890	171282620	288047730	133940890	123336310	156857720	69620295	95983433	127621300	128709680	117713800	92971821	148809250	78693187	79190834	101231990	62047462	100573370	105821330
4846	315.106016222	28564400	39145853	35227228	33346571	15764434	1	26649431	32813747	55822772	25502946	1	68479440	12476248	16167322	30848790	25348603	18841993	17927686	30227864	1	1	32090684	160809010	166076310	33998101	41211265	27506576	11898718	16569363	40080145	20296697	25815903	14697611	14672070	53191284	23478949	43003516	56333690	71699021	40982352	106604730	37915704	41499528	67150643	1	14713674	13032249	17291641	1	9523390.6	17804441
4847	315.113944	1	13287832	1	6620071.7	1	7189275.4	1	1	1	1	1	64829938	10442873	1	1	1	1	1	1	5811605.1	1	1	1	1	7219252.9	1	1	1	1	1	7322646.3	1	1	1	1	1	1	7692181.6	1	1	6696156.6	1	1	1	1	1	1	5698449	8955145.9	13436124	1
4848	315.119533167	9698788.4	9036715.5	1	1	1	1	7758210.8	1	1	1	1	8553992.7	1	1	1	51977768	1	1	1	6748069.7	1	1	8364138.4	1	8049226.2	1	8792263.1	1	6511431.9	1	1	1	6065594.7	1	6140063.4	1	1	8399273	6295680.6	7351432.7	1	8876646.5	5887408.6	12710755	6999637	5779577.6	6283874.8	7782307.9	7213213.2	1	257909960
4849	315.125234	6385915.2	1	10840228	6349647.9	8305171	12011333	1	7244017.2	7969775	6195225.5	7026873.6	10180127	1	1	7445335.3	1	6567616.6	1	8559578	1	1	1	1	6603469.5	1	18629066	7353823.1	1	1	1	1	1	1	1	6328241.5	1	1	9335740.5	1	1	5982535	6582650.9	1	1	7113064.3	1	1	1	1	1	1
4850	315.129410296	6520843.9	1	1	10890335	6740768.8	1	6210468.9	1	7626236.3	1	1	7275055.2	1	1	11138916	1	1	70509137	12269033	11183814	34789664	35523221	1	16928730	43001201	11127256	12156913	1	6212463	1	39330896	1	33115356	6017812.4	13182655	1	1	1	1	7570354.5	11114261	7114378.5	1	5820294.1	8634484.8	1	1	8034370.3	1	1	1
4851	315.142909625	10161216	6238459.3	1	10880144	1	1	1	1	5521703.9	1	1	1	1	7135517.2	1	1	1	5885819.4	1	7397104.1	1	1	1	1	1	6883595.7	1	5583827.6	7946914.1	1	12356227	6163425	6700300.7	6411586.8	6036330.5	1	1	1	1	1	1	1	1	1	1	1	1	6523500.4	1	1	1
4852	315.168202627	98419875	61121105	47918920	66813162	48246948	25192421	34860069	40702841	36530805	51039638	50649670	51405517	86207576	65159800	127481830	22636229	40931905	36823757	43585136	110240060	41027983	13506855	11195679	57045069	38379017	206427750	94357648	42676259	64177412	43678712	84749537	53517370	49778022	96481690	42224444	33042302	38571850	50513489	59517745	32078930	29879714	26596626	20932678	39203855	41441010	28736549	31026171	76238396	55799249	85778854	163767680
4853	315.1736948	13425337	1	1	11320060	13671094	1	6176311.7	5623946.4	1	8698279.4	1	16396003	11674222	1	37588984	1	9644370.6	1	1	10939218	1	1	1	6657884.5	1	29909630	1	8480052.5	10928410	1	45460725	13720653	19030393	1	7966029.9	1	1	1	1	1	5983157.5	1	1	1	8088067.7	1	8283149	7043148.5	8116965.1	1	21535123
4854	315.1794376	42945743	15869559	6154867.1	19726609	11189194	12846094	7445066.4	9134492.9	6383255.9	7894966.7	12117611	10603258	84614278	20174496	16523275	11954409	8608354.8	13955313	9195158.5	17632612	24829359	18072402	7364425.4	21267566	6335861	31481491	14592191	14176326	34004272	14487074	32530699	28827746	13951373	21554624	16980833	11313830	14573935	9982839.7	10839898	1	7734604.1	13690681	7196776.4	10551863	9753110.4	8080973.5	9815199.3	22959711	13528570	17041872	20149673
4855	315.186790739	21188844	22172304	11753359	16729388	19976420	25177130	24298595	20362164	19187376	22103501	13005954	37778201	22344868	39910075	53065764	10295553	63011449	10063625	29452975	24692091	27922884	20299629	1	30486659	23492178	51021488	16988381	19605598	36160845	27656254	25389350	24627324	16274343	42045913	12232569	18950079	1	27062929	9602932.7	1	6035429.6	1	7745151.4	6502481.2	5585198.8	1	5837109.2	8335221.3	21826070	39219691	85104068
4856	315.190621442	57046267	11278494	16553374	26116409	7434608.2	19424311	5625967.1	9348543.9	16194236	1	12979086	6373160.6	13714612	9255879	10726706	8411149.3	17243780	1	1	11786121	97022415	32088957	13086067	30603407	1	20587198	11597037	13987433	12082523	7912012.2	54281524	24812681	22738356	1	37495685	6270923.6	1	10778783	12671876	1	19646964	32920929	9086090.6	11581279	16504122	9475188.6	15593537	24182403	19540516	10850810	1
4857	315.204516353	107099440	91146957	84623314	71769451	76146975	61925483	39556253	58969068	26140391	62221825	81160892	32056161	34314477	86532858	193788000	31542075	53064366	55995202	56661740	78401972	50043383	26183601	20759976	97910968	42690199	55539442	76384550	64684182	123135380	87518335	205507940	66311354	47015397	121639450	67273649	80744445	35813314	60276431	112356280	44372201	79452711	91551121	47811765	79160464	54876007	59251877	53181549	102112940	34387543	56138285	81339909
4858	315.215761451	45542750	21948147	25269245	14740883	11983174	20790421	7433411.4	15518736	9649417.8	14557217	15660769	13106574	41608475	23819042	15528581	19103583	13478607	13587301	10419987	20705752	17234967	23223259	12082641	17063129	17947331	32382748	25329492	8001209.1	35427773	17138345	46720402	17351905	19774477	16623164	16426454	14145572	18515432	14574326	23777247	9215255.2	12438095	22603193	8465621.7	22227128	19246987	16422094	13857937	27672273	23853696	29784663	18697775
4859	315.229669	9222291.5	1	1	1	1	1	1	8815163.6	1	5641546.7	1	1	1	1	22416052	1	1	1	1	1	8059454.3	1	1	8743553.9	1	1	1	1	10489331	12104926	12843461	1	1	10907501	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
4860	315.232040333	18766237	8846122.5	6178364	10797006	7614459.4	8431954.1	1	11046980	1	7848016.4	7553556.5	1	6379613.6	11176796	43399356	5792403.7	6499326.1	1	1	7830540.4	1	1	1	14363401	1	6931545	1	8815852.7	19458556	24787174	29658574	7630618.5	7912774.3	21232244	7620362.2	23534686	1	13335342	1	1	9598603.7	7578609.8	1	1	1	1	1	1	1	1	22138475
4861	315.240966353	84481472	103836490	64507997	69072365	54649243	81946866	43207958	94049376	37692249	72607339	43442994	45366260	36033922	82838396	457382110	47685553	46177050	39433143	52088683	51010087	56935007	8749114	16253488	121229600	38022951	56446842	77470141	63774985	126670370	114953480	160460270	53577018	50001510	110936720	62018599	111859840	25942075	84469581	100621370	35895680	60557995	72123921	50728228	50418961	59805660	62860582	38206688	45457184	20959964	31154869	190105230
4862	315.769110667	1	1	14692918	1	1	25202839	30231532	1	15430598	1	1	36205650	1	1	1	1	1	1	144555660	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	13347886	1	1	20972633	1	36999279	1	1	1	1	1
4863	315.772219	1	1	36853826	9862483.6	17920157	22328482	16100343	17593074	25493968	22803570	10985963	21446751	1	1	8926153.9	21671534	8951106.9	11493981	19534486	14790842	1	1	13038068	1	27875141	8632636.8	30247501	7493015	1	11902140	1	8026241.1	7509425.9	8262569.3	1	1	1	20563577	19607506	23661080	8668217	15920470	10967923	12153956	14140038	23600250	14663524	1	7420542.4	1	1
4864	315.773752276	1	1	36024391	6155608.5	12609699	17234088	8706555.9	15957750	16197077	20616311	8003567.1	17720420	1	1	1	20521587	1	7583329.8	11510940	11147454	1	1	1	1	26322763	1	29184596	8499099.9	1	11389121	1	6179463.3	6946232.1	1	1	1	1	16721533	18246615	16744990	1	15577435	10583928	13602922	13749898	16843904	11323753	1	1	1	1
4865	315.781638091	1	1	18281574	1	8188093.6	19687621	9451541.7	14913295	15568365	8526990.1	9677832.9	9138821.2	1	1	1	12968589	1	1	13251255	1	1	1	9038359.3	1	16342890	1	8141940.5	1	1	1	1	1	1	1	1	7098336.6	1	6264984.9	9555956.6	1	6503003	5998454.4	1	7030917.3	1	14639260	12473218	1	1	1	1
4866	315.783207125	1	1	16069739	1	7491778.9	15734987	7760410.8	11979540	13003250	6653074.6	7231501.3	1	1	1	1	10123410	1	1	10994364	1	1	1	9862173.2	1	12075888	1	7907962.9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7123113.1	9128609.5	8685447.2	1	1	1	1
4867	315.810443583	114945650	52962009	34296019	68898268	30842142	14498608	9952373	26554218	13414471	29809890	33020518	12997369	106415780	180644720	62519369	23369450	35008948	56693464	1	151263540	10540725	117218470	21257858	13785521	34322395	53057483	82301675	305702930	93519546	78820682	21235256	47760647	91964985	61790764	80690000	30020677	1	49164028	293450850	57021110	1	70372828	43029479	21629164	37029632	28738818	47791069	50505240	87869195	27677438	27258566
4868	315.81591025	10139277	1	1	9725423	1	1	1	1	1	1	1	1	10486713	1	1	1	1	1	1	8408387.5	1	1	1	1	1	1	1	1	1	1	1	1	9587275.9	1	1	1	1	1	28265585	1	1	1	1	1	1	1	1	7268392.6	12377375	1	1
4869	315.816745111	1	1	48943339	1	30311732	119693640	121625740	1	81449562	1	38227066	91931922	1	1	1	1	1	32413932	343138100	1	1	1	1	1	22263796	1	1	1	1	1	1	1	1	1	1	1	1	29022482	1	35683024	176218840	41233394	26215420	106605820	53810964	232725780	1	1	1	1	1
4870	315.819941255	738213530	285758200	243308790	582745600	263225660	201310550	100498580	385067910	194994790	202915070	397800070	86414624	822970060	563563410	344793190	408434440	179749330	275245810	60968763	408508750	121600210	182557900	216033960	20918220	354277380	26645487	374231830	267036720	811040480	431539560	422303320	176252200	529815130	500562510	285428590	340287590	47034294	239550240	1676129400	265925340	123945700	371416570	266060800	152825100	257257250	267443490	613499900	290891320	816752430	349940510	287321830
4871	315.829423184	197197510	60062489	94218524	159481370	96162143	120480120	47125684	253496230	100496000	52428056	214004390	25325895	323897070	55405487	69070984	186808100	47260140	54315796	41258844	45566318	41808108	29770987	119646920	1	118376480	1	74662713	7312460.3	229211910	95331728	298538620	31905097	127305340	157350510	41991053	170901640	15518166	44486462	456684710	41323269	87327497	101449250	74333217	46437678	88633149	111299910	311649300	62438995	172066640	71207749	71716620
4872	315.845750667	1	1	8603481.8	1	1	14031282	14171882	1	13688501	1	1	20260232	1	1	1	1	1	1	69386132	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	9951045.6	1	1	13274471	1	23853438	1	1	1	1	1
4873	315.891894	6861749.1	1	12304905	1	1	1	1	9098859.6	1	1	7285100.5	1	1	1	5969496.3	11156979	1	1	1	1	7064223.4	1	6000306.2	1	12315416	7102202.9	7636026.5	1	1	1	5983081.1	11469349	1	1	1	7519842.5	1	1	1	1	1	7725816.2	1	6098441.3	1	1	1	1	1	1	1
4874	315.901839789	15196125	5872655.4	1	16996129	1	1	1	1	1	1	1	1	22905881	20605106	6882937.5	1	1	8896507.3	1	6631250.9	1	1	1	1	1	1	1	13392176	12556316	8497820.4	1	1	5991033.7	11123555	9326198.1	6695811.1	1	1	1	1	1	1	1	1	1	1	6091515.2	23549750	10694235	10784339	1
4875	315.905484	15293419	7021083.3	1	1	1	1	1	1	1	1	1	1	13103656	1	1	1	1	7226887.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	12849592	1	1	7992616.6	1	1	1	1	1	9670720.1	7604840.9	1	1
4876	315.911347	35506177	14871088	1	58058563	13521011	1	6873796.1	18178729	6307712.9	1	17490860	1	64358464	19845331	1	1	1	17201178	1	6790256.5	1	1	1	1	1	1	6717577.3	1	43460673	10862271	38006703	1	10533019	26623876	10974356	1	1	1	1	1	8051509.2	8973116.4	11213080	8480080.1	7433795.9	9549925.7	32434456	38756179	43219070	46388342	39745595
