ID	MN	H	C	O	N	S	P	Na	ME	Biomarker
13005	436.243419	32	20	5	6	0	0	0	437.2511142	0
13008	436.268571	36	22	5	4	0	0	0	437.2763857	0
13009	436.276615	36	32	1	0	0	0	0	437.28452	0
13010	436.295377	45	22	6	0	0	1	0	437.3031872	0
13020	436.980755	13	7	11	5	1	2	0	437.9877469	0
13022	436.996391	16	9	11	3	2	1	0	438.0039083	0
13024	437.011646	16	13	8	3	2	1	0	438.0190867	0
13025	437.01415	16	9	13	3	1	1	0	438.0216165	0
13026	437.027688	17	14	11	1	0	2	0	438.0356578	0
13027	437.032776	20	10	10	3	2	1	0	438.040105	0
13028	437.048881	15	12	11	5	1	0	0	438.0559653	0
13029	437.051402	24	11	7	3	3	1	0	438.0587	0
13030	437.060051	21	10	12	3	0	2	0	438.0680397	0
13031	437.06579	20	14	9	3	1	1	0	438.0728225	0
13032	437.072316	20	15	12	1	0	1	0	438.0801493	0
14614	437.072627	22	11	12	2	0	2	1	460.0621507	0
13033	437.0749	23	15	6	3	3	0	0	438.08192	0
13034	437.081895	15	16	10	5	0	0	0	438.08931	0
13035	437.085266	19	13	10	5	1	0	0	438.0923309	0
13036	437.08692	24	11	11	3	1	1	0	438.094168	0
13037	437.093995	19	16	4	7	2	0	0	438.1013305	0
13038	437.096681	23	20	6	1	2	0	0	438.1043692	1
13039	437.102175	24	15	8	3	1	1	0	438.1096229	0
13041	437.110418	23	15	10	3	1	0	0	438.1177805	0
13043	437.127327	28	17	8	1	1	1	0	438.1345608	0
13045	437.13856	28	16	7	3	1	1	0	438.1458316	0
13046	437.143432	23	19	9	3	0	0	0	438.1513008	0
13047	437.146803	27	16	9	3	1	0	0	438.1541473	0
13048	437.153329	27	17	12	1	0	0	0	438.160985	0
13050	437.164562	27	16	11	3	0	0	0	438.17187	0
13051	437.167552	28	15	8	5	0	1	0	438.1752203	0
13052	437.179817	27	20	8	3	0	0	0	438.1875943	0
13053	437.189714	31	18	11	1	0	0	0	438.1973434	0
13054	437.191917	31	20	2	5	2	0	0	438.199105	0
14635	437.195764	32	18	8	2	1	0	1	460.1849247	0
13055	437.200097	36	19	6	1	1	1	0	438.207235	0
13056	437.202465	31	26	3	1	1	0	0	438.2100931	0
13057	437.213047	35	17	4	5	2	0	0	438.2200829	1
13058	437.216202	31	21	7	3	0	0	0	438.2240024	0
13059	437.226099	35	19	10	1	0	0	0	438.2336931	0
13060	437.228302	35	21	1	5	2	0	0	438.2353975	0
14643	437.232149	36	19	7	2	1	0	1	460.2212954	0
13062	437.235479	31	30	2	1	0	0	0	438.2433336	1
13063	437.241354	35	23	7	1	0	0	0	438.2490463	0
13064	437.246712	31	29	1	3	0	0	0	438.2545532	0
13065	437.251555	36	16	5	7	0	1	0	438.2589313	0
13066	437.257294	35	20	2	7	1	0	0	438.2645413	0
13067	437.262484	39	20	9	1	0	0	0	438.26986	0
13068	437.26382	35	21	5	5	0	0	0	438.2715869	0
13069	437.277739	39	24	6	1	0	0	0	438.2853629	0
13070	437.298869	43	21	8	1	0	0	0	438.3064019	0
13084	437.914163	7	8	17	0	1	1	0	438.92125	0
13087	437.939801	12	13	9	0	2	2	0	438.9477483	0
13088	437.945295	13	8	11	2	1	3	0	438.9530042	0
14681	437.954944	7	11	12	3	2	0	1	460.9436833	0
13089	437.95756	12	13	11	0	1	2	0	438.9656942	0
14694	437.979001	18	6	13	1	1	3	1	460.9686673	0
13091	437.98168	17	9	10	2	1	3	0	438.9893978	0
14696	437.983873	13	9	15	1	0	2	1	460.9734616	0
13092	437.99164	15	8	11	4	2	1	0	438.999127	0
13093	438.008549	20	10	9	2	2	2	0	439.0160416	0
13094	438.018128	15	11	7	6	2	1	0	439.02571	0
14701	438.020258	17	10	14	1	0	2	1	461.0098296	0
13095	438.032897	14	12	12	4	1	0	0	439.0397789	0
13096	438.041626	14	15	6	6	2	0	0	439.0488407	0
13097	438.045784	19	9	12	4	1	1	0	439.0527763	0
13098	438.049806	19	14	10	2	1	1	0	439.0571157	0
13099	438.051523	18	13	9	4	2	0	0	439.0587864	0
13100	438.053177	23	11	10	2	2	1	0	439.0605674	0
14707	438.056643	21	11	13	1	0	2	1	461.0463029	0
13101	438.062693	24	11	10	2	1	2	0	439.0699844	0
13102	438.069282	18	13	11	4	1	0	0	439.076198	0
13103	438.078011	18	16	5	6	2	0	0	439.0852547	0
13104	438.084537	18	17	8	4	1	0	0	439.09151	0
13105	438.086191	23	15	9	2	1	1	0	439.0936413	0
13106	438.090213	23	20	7	0	1	1	0	439.097306	0
13107	438.092717	23	16	12	0	0	1	0	439.100352	0
14712	438.094745	24	11	11	3	1	1	1	461.0839922	0
13108	438.096637	22	17	2	6	3	0	0	439.1039062	0
13109	438.105667	22	14	10	4	1	0	0	439.1129916	0
13110	438.110374	22	12	6	8	2	0	0	439.11771	0
13111	438.112193	22	15	13	2	0	0	0	439.1196733	0
13113	438.11605	27	15	5	4	2	1	0	439.1236	0
13114	438.1169	22	13	9	6	1	0	0	439.1245271	0
13115	438.122576	27	16	8	2	1	1	0	439.1301464	0
13116	438.124944	22	23	5	2	1	0	0	439.1320753	0
13117	438.129651	22	21	1	6	2	0	0	439.136956	0
13119	438.135526	26	14	6	6	2	0	0	439.1427787	0
13120	438.139548	26	19	4	4	2	0	0	439.1468927	0
13121	438.142052	26	15	9	4	1	0	0	439.1497381	0
13122	438.150781	26	18	3	6	2	0	0	439.1580822	0
13123	438.1526	26	21	10	0	0	0	0	439.1600556	0
13124	438.158961	31	17	7	2	1	1	0	439.1665191	0
13125	438.166036	26	22	0	6	2	0	0	439.1733133	0
13126	438.175066	26	19	8	4	0	0	0	439.1828679	0
13127	438.186299	26	18	7	6	0	0	0	439.1940975	0
13128	438.187953	31	16	8	4	0	1	0	439.1958508	1
13129	438.201872	35	19	9	0	0	1	0	439.2095818	0
13130	438.211451	30	20	7	4	0	0	0	439.2190838	1
13131	438.219495	30	30	3	0	0	0	0	439.227045	0
13132	438.222684	30	19	6	6	0	0	0	439.2304109	0
13133	438.224338	35	17	7	4	0	1	0	439.2320697	0
13134	438.235571	35	16	6	6	0	1	0	439.2429103	0
13135	438.238257	39	20	8	0	0	1	0	439.2459423	0
13136	438.2465	38	20	10	0	0	0	0	439.25393	0
13137	438.247836	34	21	6	4	0	0	0	439.2556324	0
13138	438.253512	39	24	5	0	0	1	0	439.2611933	0
13139	438.259069	34	20	5	6	0	0	0	439.2667718	0
13140	438.260723	39	18	6	4	0	1	0	439.268845	0
13141	438.284221	38	22	5	4	0	0	0	439.2920298	1
13146	438.950504	10	6	12	5	2	1	0	439.9575275	0
13147	438.96002	11	6	12	5	1	2	0	439.9671838	1
13149	438.976929	16	8	10	3	1	3	0	439.98449	0
13151	439.036812	19	13	8	3	1	2	0	440.0444271	0
13152	439.064531	17	12	11	5	1	0	0	440.0714175	0
13153	439.073197	23	14	7	3	1	2	0	440.08097	0
13154	439.08144	22	14	9	3	1	1	0	440.0887411	0
13155	439.087179	21	18	6	3	2	0	0	440.0945087	0
13156	439.089683	21	14	11	3	1	0	0	440.0971529	0
13157	439.094327	27	11	9	3	1	2	0	440.1015633	0
13159	439.100916	21	13	10	5	1	0	0	440.108044	0
13160	439.117825	26	15	8	3	1	1	0	440.1251773	0
13161	439.123564	25	19	5	3	2	0	0	440.1307229	0
13163	439.127404	21	16	6	7	1	0	0	440.1346653	0
13164	439.132594	25	16	13	1	0	0	0	440.14011	0
13166	439.137952	21	22	7	3	0	0	0	440.1454281	0
14775	439.138644	26	16	10	2	1	0	1	462.1277593	1
13167	439.148534	25	13	8	7	1	0	0	440.155615	0
13168	439.15421	30	16	7	3	1	1	0	440.1613162	0
13169	439.168979	29	17	12	1	0	0	0	440.1765942	0
13170	439.171182	29	19	3	5	2	0	0	440.178445	0
14779	439.175029	30	17	9	2	1	0	1	462.1642229	0
13171	439.183202	30	15	8	5	0	1	0	440.1909602	1
13172	439.195467	29	20	8	3	0	0	0	440.2031949	0
13173	439.197121	34	18	9	1	0	1	0	440.2048412	0
13175	439.208036	25	20	3	9	0	0	0	440.21532	0
13176	439.208354	34	17	8	3	0	1	0	440.2163792	1
14783	439.211414	34	18	8	2	1	0	1	462.2004871	0
13177	439.212376	34	22	6	1	0	1	0	440.2200987	0
13178	439.214744	29	29	3	1	0	0	0	440.222605	0
13179	439.2188	33	19	1	7	2	0	0	440.226	0
13180	439.219587	34	16	7	5	0	1	0	440.227065	0
13181	439.221304	33	15	6	7	1	0	0	440.22864	0
13182	439.22783	33	16	9	5	0	0	0	440.2355953	0
13183	439.23082	34	15	6	7	0	1	0	440.2382736	0
13184	439.241749	37	19	10	1	0	0	0	440.2492963	0
13185	439.243085	33	20	6	5	0	0	0	440.2510112	0
13186	439.247107	33	25	4	3	0	0	0	440.25487	0
13187	439.254318	33	19	5	7	0	0	0	440.2621571	0
13188	439.257004	37	23	7	1	0	0	0	440.2647593	0
13189	439.262362	33	29	1	3	0	0	0	440.2702848	0
13190	439.27947	37	21	5	5	0	0	0	440.2871864	1
13192	439.293389	41	24	6	1	0	0	0	440.30107	0
13193	439.329774	45	25	5	1	0	0	0	440.3374093	0
14805	439.895012	9	3	16	1	0	4	1	462.884595	0
13203	439.909305	11	3	15	2	1	3	0	440.91645	0
13208	439.919066	10	12	10	0	2	2	0	440.9267143	0
13209	439.92456	11	7	12	2	1	3	0	440.9322464	0
13210	439.926277	10	6	11	4	2	2	0	440.9340067	0
13213	439.931953	15	9	10	0	2	3	0	440.93976	0
13214	439.934457	15	5	15	0	1	3	0	440.941864	0
13215	439.936825	10	12	12	0	1	2	0	440.9447736	0
13218	439.944036	10	6	13	4	1	2	0	440.9512	0
13222	439.957168	13	12	8	2	3	1	0	440.964355	0
13223	439.960945	15	8	11	2	1	3	0	440.9685356	0
13224	439.969188	14	8	13	2	1	2	0	440.9764059	0
13225	439.97321	14	13	11	0	1	2	0	440.9812196	0
13226	439.99733	19	9	10	2	1	3	0	441.0050153	0
14819	439.999523	15	9	15	1	0	2	1	462.9890524	1
13227	440.011312	17	13	9	2	2	1	0	441.0192724	0
14823	440.035908	19	10	14	1	0	2	1	463.0254904	0
13228	440.048547	16	12	12	4	1	0	0	441.055626	0
13229	440.051537	17	11	9	6	1	1	0	441.0588424	0
13230	440.057213	22	14	8	2	1	2	0	441.0647929	0
13231	440.065456	21	14	10	2	1	1	0	441.0729138	0
13232	440.068446	22	13	7	4	1	2	0	441.0760409	0
13233	440.070328	16	17	12	2	0	0	0	441.0779263	0
13234	440.071982	21	15	13	0	0	1	0	441.0794255	0
13235	440.076689	21	13	9	4	1	1	0	441.0835104	0
13236	440.080711	21	18	7	2	1	1	0	441.0882862	0
13237	440.084932	20	13	11	4	1	0	0	441.091914	0
13238	440.093661	20	16	5	6	2	0	0	441.1008629	0
13239	440.097032	24	13	5	6	3	0	0	441.1041113	0
13240	440.097683	20	21	3	4	2	0	0	441.1050942	0
13241	440.09847	21	18	9	2	0	1	0	441.1061413	0
13242	440.100187	20	17	8	4	1	0	0	441.1072495	0
13243	440.101841	25	15	9	2	1	1	0	441.109434	0
13244	440.103558	24	14	8	4	2	0	0	441.1111	0
13245	440.104894	20	15	4	8	2	0	0	441.1120811	0
13246	440.105681	21	12	10	6	0	1	0	441.1131425	0
13247	440.106713	20	18	11	2	0	0	0	441.11413	0
14842	440.108741	21	13	10	5	1	0	1	463.097959	0
13250	440.111357	26	15	9	2	0	2	0	441.118977	0
13251	440.113074	25	14	8	4	1	1	0	441.1204666	0
13252	440.114791	24	13	7	6	2	0	0	441.121998	0
13253	440.115442	20	21	5	4	1	0	0	441.1230278	0
13254	440.117096	25	19	6	2	1	1	0	441.1242316	0
13256	440.1196	25	15	11	2	0	1	0	441.1271245	0
13257	440.121317	24	14	10	4	1	0	0	441.1288865	0
13259	440.126675	20	20	4	6	1	0	0	441.134035	0
13260	440.130046	24	17	4	6	2	0	0	441.137402	0
13261	440.138226	29	16	8	2	1	1	0	441.1457389	0
13262	440.145301	24	21	1	6	2	0	0	441.1526002	0
13263	440.148456	20	25	4	4	0	0	0	441.1556633	0
13264	440.149459	29	15	7	4	1	1	0	441.1574656	0
13265	440.167218	29	15	9	4	0	1	0	441.1751676	1
13266	440.172957	28	19	6	4	1	0	0	441.1801569	0
14863	440.173268	30	15	6	5	1	1	1	463.1628733	0
13267	440.176328	32	16	6	4	2	0	0	441.1837104	0
13268	440.178451	29	14	8	6	0	1	0	441.1862677	0
13269	440.181686	28	22	0	6	2	0	0	441.18903	0
13270	440.183505	28	25	7	0	0	0	0	441.1909633	0
13272	440.203603	33	16	8	4	0	1	0	441.2114133	1
13273	440.208873	40	20	4	0	3	0	0	441.2161544	0
13274	440.210209	36	21	0	4	3	0	0	441.217325	0
13276	440.217522	37	19	9	0	0	1	0	441.2252796	0
14870	440.217896	33	16	7	5	1	0	1	463.20698	0
13277	440.227101	32	20	7	4	0	0	0	441.234777	0
13278	440.236998	36	18	10	2	0	0	0	441.2443315	0
13279	440.238334	32	19	6	6	0	0	0	441.2459659	0
13280	440.242356	32	24	4	4	0	0	0	441.2499702	1
13281	440.253907	41	20	8	0	0	1	0	441.2615928	0
13282	440.25696	36	20	3	6	1	0	0	441.2642	0
13283	440.26215	40	20	10	0	0	0	0	441.2696205	0
13284	440.263486	36	21	6	4	0	0	0	441.2713775	0
13285	440.274719	36	20	5	6	0	0	0	441.2825789	0
13286	440.282763	36	30	1	2	0	0	0	441.2906317	0
13287	440.285952	36	19	4	8	0	0	0	441.2937467	0
13288	440.288638	40	23	6	2	0	0	0	441.29597	0
13289	440.290292	45	21	7	0	0	1	0	441.2979647	0
13291	440.293345	40	21	2	6	1	0	0	441.3008628	0
13292	440.299871	40	22	5	4	0	0	0	441.307598	1
13293	440.326359	40	25	1	6	0	0	0	441.3343879	0
13297	440.925548	9	10	9	3	2	2	0	441.9330644	0
14891	440.95461	8	11	13	2	2	0	1	463.943292	0
13300	440.956194	14	7	11	3	1	3	0	441.9636611	0
13301	440.967186	11	12	13	1	2	0	0	441.974425	0
13303	441.016077	17	12	9	3	1	2	0	442.02363	0
13304	441.051189	19	13	10	3	2	0	0	442.058292	0
13305	441.052462	21	13	8	3	1	2	0	442.0601489	0
13306	441.066444	19	17	7	3	2	0	0	442.0736645	0
13307	441.068948	19	13	12	3	1	0	0	442.0766566	0
13308	441.071938	20	12	9	5	1	1	0	442.0794193	0
13309	441.087574	23	14	9	3	2	0	0	442.0951848	0
13310	441.09709	24	14	9	3	1	1	0	442.104436	0
13311	441.102829	23	18	6	3	2	0	0	442.110214	0
13312	441.105333	23	14	11	3	1	0	0	442.1131162	0
13313	441.108323	24	13	8	5	1	1	0	442.1154676	0
13314	441.109355	23	19	9	1	1	0	0	442.1167065	0
13315	441.109977	29	11	9	3	1	2	0	442.117654	0
13316	441.112345	24	18	6	3	1	1	0	442.1196244	0
13317	441.114062	23	17	5	5	2	0	0	442.1215579	0
13318	441.116566	23	13	10	5	1	0	0	442.1239331	0
13319	441.118084	23	22	3	3	2	0	0	442.1254433	0
13320	441.118871	24	19	9	1	0	1	0	442.126505	0
13321	441.125295	23	16	4	7	2	0	0	442.1326425	0
13322	441.139214	27	19	5	3	2	0	0	442.1464661	0
13324	441.14873	28	19	5	3	1	1	0	442.155942	0
13325	441.151234	28	15	10	3	0	1	0	442.1590567	1
14910	441.154294	28	16	10	2	1	0	1	464.1433962	0
13326	441.162467	28	14	9	5	0	1	0	442.1698505	0
13327	441.164184	27	13	8	7	1	0	0	442.1713769	0
13329	441.184629	31	17	12	1	0	0	0	442.1922304	0
13330	441.189987	27	23	6	3	0	0	0	442.1976007	1
14916	441.201912	32	16	8	4	1	0	1	464.1911617	0
13332	441.221014	35	18	11	1	0	0	0	442.2285588	0
13333	441.223217	35	20	2	5	2	0	0	442.230365	0
13334	441.226372	31	24	5	3	0	0	0	442.2340611	1
13335	441.236269	35	22	8	1	0	0	0	442.2440131	0
13336	441.240976	35	20	4	5	1	0	0	442.248315	0
13337	441.24647	36	15	6	7	0	1	0	442.2539072	0
13338	441.257399	39	19	10	1	0	0	0	442.2645664	0
13339	441.258735	35	20	6	5	0	0	0	442.2665409	0
13340	441.264411	40	23	5	1	0	1	0	442.272116	0
13341	441.269968	35	19	5	7	0	0	0	442.2777844	0
13342	441.272654	39	23	7	1	0	0	0	442.2804269	0
13343	441.277361	39	21	3	5	1	0	0	442.2846736	0
13345	441.295987	43	22	0	5	2	0	0	442.303415	0
14933	441.299834	44	20	6	2	1	0	1	464.289265	0
13347	441.309039	43	24	6	1	0	0	0	442.3168425	0
13348	441.345424	47	25	5	1	0	0	0	442.3530759	0
13359	441.922451	13	7	10	2	2	3	0	442.9305302	0
13363	441.93203	8	8	8	6	2	2	0	442.9396471	0
13365	441.94021	13	7	12	2	1	3	0	442.9479831	0
13366	441.942959	11	12	12	0	2	1	0	442.9499152	0
14944	441.947047	15	4	15	1	0	4	1	464.9367625	0
13368	441.952475	12	12	12	0	1	2	0	442.9605756	0
13369	441.955846	16	9	12	0	2	2	0	442.9635819	0
13370	441.957969	13	7	14	2	0	3	0	442.965765	0
13372	441.967079	16	8	11	2	2	2	0	442.9745091	0
13373	441.976595	17	8	11	2	1	3	0	442.984202	0
13374	441.98886	16	13	11	0	1	2	0	442.9967526	0
13378	442.01298	21	9	10	2	1	3	0	443.0204104	0
14955	442.015173	17	9	15	1	0	2	1	465.0047773	0
13379	442.036478	20	13	9	2	1	2	0	443.0440481	0
13380	442.043067	14	15	10	4	1	0	0	443.0501467	0
13381	442.054618	23	11	14	0	1	1	0	443.0621704	0
13382	442.064197	18	12	12	4	1	0	0	443.0713658	0
13383	442.065851	23	10	13	2	1	1	0	443.0736933	0
13384	442.072863	24	14	8	2	1	2	0	443.0803904	0
13385	442.079452	18	16	9	4	1	0	0	443.0867075	0
13386	442.081106	23	14	10	2	1	1	0	443.0887364	0
13388	442.084159	18	14	5	8	2	0	0	443.09153	0
13389	442.088181	18	19	3	6	2	0	0	443.095516	0
13390	442.097427	26	9	8	6	3	0	0	443.104756	0
13391	442.099732	27	15	7	2	2	1	0	443.1072022	0
13392	442.103572	23	12	8	6	1	1	0	443.11111	0
13394	442.110098	23	13	11	4	0	1	0	443.1173239	0
13395	442.113333	22	21	3	4	2	0	0	443.1204489	0
13397	442.117491	27	15	9	2	1	1	0	443.1250476	0
13398	442.120544	22	15	4	8	2	0	0	443.1277442	0
13399	442.121513	27	20	7	0	1	1	0	443.1289057	0
13400	442.122363	22	18	11	2	0	0	0	443.129746	0
13401	442.124566	22	20	2	6	2	0	0	443.1317893	0
13402	442.126601	30	16	6	2	3	0	0	443.1337	0
13403	442.127007	28	15	9	2	0	2	0	443.1347355	0
13404	442.128724	27	14	8	4	1	1	0	443.136025	0
13405	442.132746	27	19	6	2	1	1	0	443.1400435	0
13406	442.13525	27	15	11	2	0	1	0	443.1430773	0
13407	442.139272	27	20	9	0	0	1	0	443.1468871	0
13408	442.143493	26	15	13	2	0	0	0	443.1506	0
13409	442.146483	27	14	10	4	0	1	0	443.1542104	0
13410	442.153876	31	16	8	2	1	1	0	443.161135	0
13411	442.155593	30	15	7	4	2	0	0	443.162772	0
13412	442.160402	31	17	11	0	0	1	0	443.1680922	0
13414	442.165109	31	15	7	4	1	1	0	443.1727673	0
13415	442.167477	26	22	4	4	1	0	0	443.1747207	0
13416	442.179028	35	18	8	0	1	1	0	443.1864797	0
13417	442.180745	34	17	7	2	2	0	0	443.188106	0
13418	442.182868	31	15	9	4	0	1	0	443.190524	1
13419	442.191111	30	15	11	4	0	0	0	443.1981827	0
13420	442.196787	35	18	10	0	0	1	0	443.204614	0
14993	442.202837	36	18	7	1	1	1	1	465.1925515	0
13421	442.206366	30	19	8	4	0	0	0	443.21428	0
13422	442.211255	34	25	1	2	2	0	0	443.2188789	0
13423	442.212727	35	15	5	6	1	1	0	443.2200767	0
13424	442.217599	30	18	7	6	0	0	0	443.2253676	0
13425	442.225643	30	28	3	2	0	0	0	443.2334492	0
13426	442.230486	35	15	7	6	0	1	0	443.237735	0
13427	442.233172	39	19	9	0	0	1	0	443.2410693	0
13428	442.242751	34	20	7	4	0	0	0	443.2505276	1
13429	442.248427	39	23	6	0	0	1	0	443.2562067	0
13430	442.253984	34	19	6	6	0	0	0	443.2617391	0
13433	442.267903	38	22	7	2	0	0	0	443.2758	0
13434	442.273261	34	28	1	4	0	0	0	443.281087	0
13435	442.276632	38	25	1	4	1	0	0	443.2836564	0
13436	442.279136	38	21	6	4	0	0	0	443.2868018	0
13438	442.305624	38	24	2	6	0	0	0	443.3135857	0
13439	442.315521	42	22	5	4	0	0	0	443.3231513	1
13447	442.9177	12	6	10	3	2	3	0	443.9253575	0
13448	442.925943	11	6	12	3	2	2	0	443.9337188	0
13449	442.935459	12	6	12	3	1	3	0	443.9428169	0
13451	442.943702	11	6	14	3	1	2	0	443.9511932	0
13453	442.977583	15	11	8	3	2	2	0	443.9849521	0
13454	442.980087	15	7	13	3	1	2	0	443.987335	0
13455	443.014818	14	10	11	5	1	1	0	444.0220124	0
13457	443.030073	14	14	8	5	1	1	0	444.037446	0
13458	443.031727	19	12	9	3	1	2	0	444.0394447	0
13459	443.033381	24	10	10	1	1	3	0	444.0412483	0
13460	443.035098	23	9	9	3	2	2	0	444.0423486	0
13461	443.038253	19	13	12	1	0	2	0	444.0462456	0
13462	443.049867	22	10	14	1	1	1	0	444.057625	0
13463	443.052857	23	9	11	3	1	2	0	444.060388	0
15026	443.065433	24	10	11	2	1	2	1	466.0549186	0
13464	443.066839	21	13	10	3	2	0	0	444.0741125	0
13465	443.068112	23	13	8	3	1	2	0	444.07592	1
13466	443.082094	21	17	7	3	2	0	0	444.0893962	0
13467	443.084598	21	13	12	3	1	0	0	444.0919376	0
13468	443.089242	27	10	10	3	1	2	0	444.09665	0
13469	443.09161	22	17	7	3	1	1	0	444.0988576	0
13470	443.094981	26	14	7	3	2	1	0	444.102343	0
13471	443.10456	21	15	5	7	2	0	0	444.1119973	0
13472	443.110236	26	18	4	3	2	1	0	444.1175402	0
13473	443.118479	25	18	6	3	2	0	0	444.1256171	0
13474	443.120983	25	14	11	3	1	0	0	444.12831	0
13476	443.132867	21	21	8	3	0	0	0	444.1401859	0
13478	443.149776	26	23	6	1	0	1	0	444.1572013	0
15038	443.163418	30	15	7	4	2	0	1	466.1527475	0
13479	443.16438	30	19	5	3	1	1	0	444.1715576	0
13480	443.166097	29	18	4	5	2	0	0	444.1735258	0
13481	443.179149	29	20	10	1	0	0	0	444.1869036	0
13482	443.200279	33	17	12	1	0	0	0	444.2079629	0
13483	443.202482	33	19	3	5	2	0	0	444.2098258	0
13484	443.205637	29	23	6	3	0	0	0	444.2134775	0
13485	443.209659	29	28	4	1	0	0	0	444.21739	0
13486	443.215534	33	21	9	1	0	0	0	444.2232431	0
13487	443.218524	34	20	6	3	0	1	0	444.2261838	0
13488	443.236664	37	18	11	1	0	0	0	444.2439044	0
13489	443.238	33	19	7	5	0	0	0	444.2457851	0
13490	443.246044	33	29	3	1	0	0	0	444.2538231	0
13491	443.251919	37	22	8	1	0	0	0	444.2594836	0
13492	443.257962	33	21	0	9	1	0	0	444.2653675	0
13496	443.285618	37	19	5	7	0	0	0	444.2932991	1
13497	443.288304	41	23	7	1	0	0	0	444.2959413	0
13498	443.296851	37	18	4	9	0	0	0	444.3045535	0
13499	443.31077	41	21	5	5	0	0	0	444.3184867	0
15068	443.94981	12	7	15	1	0	3	1	466.93967	0
13517	443.952083	13	11	9	2	3	1	0	444.9593285	0
13518	443.954206	10	9	11	4	1	2	0	444.961522	0
13520	443.957577	14	6	11	4	2	2	0	444.9653367	0
13522	443.960326	12	11	11	2	3	0	0	444.9678475	0
13523	443.96497	18	8	9	2	3	2	0	444.9722975	0
13527	443.973619	15	7	14	2	0	3	0	444.9812477	0
16370	443.973619	13	7	14	2	0	3	2	488.9449479	0
13528	443.975336	14	6	13	4	1	2	0	444.9825767	0
13529	443.979358	14	11	11	2	1	2	0	444.9870342	0
13530	443.981012	19	9	12	0	1	3	0	444.9890214	0
13531	443.984065	14	9	7	6	2	2	0	444.9917456	1
13532	443.992245	19	8	11	2	1	3	0	444.9998464	0
13533	443.998834	13	10	12	4	1	1	0	445.0060562	0
13535	444.015743	18	12	10	2	1	2	0	445.0234698	0
13536	444.032715	17	15	6	4	2	1	0	445.0402244	0
13538	444.041745	17	12	14	2	0	1	0	445.0492542	0
13540	444.052128	22	13	9	2	1	2	0	445.0596033	0
13541	444.067446	16	18	4	6	2	0	0	445.0745829	0
13542	444.071604	21	12	10	4	1	1	0	445.0792655	0
13543	444.076476	16	15	12	4	0	0	0	445.0838175	0
13544	444.079847	20	12	12	4	1	0	0	445.0868658	0
13545	444.08205	20	14	3	8	3	0	0	445.0894538	0
13546	444.084554	20	10	8	8	2	0	0	445.0918764	0
13547	444.089363	21	12	12	4	0	1	0	445.09666	0
13548	444.095102	20	16	9	4	1	0	0	445.1021967	0
13549	444.096756	25	14	10	2	1	1	0	445.1042013	0
13550	444.098473	24	13	9	4	2	0	0	445.1060827	0
13551	444.099809	20	14	5	8	2	0	0	445.1071417	0
13552	444.103831	20	19	3	6	2	0	0	445.1109873	0
13555	444.115382	29	15	7	2	2	1	0	445.1227833	0
13556	444.119222	25	12	8	6	1	1	0	445.1263347	0
13557	444.12159	20	19	5	6	1	0	0	445.128832	0
13558	444.123244	25	17	6	4	1	1	0	445.1307882	0
13559	444.124961	24	16	5	6	2	0	0	445.132663	0
13560	444.125748	25	13	11	4	0	1	0	445.1337575	0
13562	444.128116	20	20	8	4	0	0	0	445.135635	0
13563	444.128983	24	21	3	4	2	0	0	445.13646	0
13564	444.130637	29	19	4	2	2	1	0	445.1378733	0
13567	444.136194	24	15	4	8	2	0	0	445.14332	0
13568	444.137163	29	20	7	0	1	1	0	445.1445986	0
13569	444.138013	24	18	11	2	0	0	0	445.145532	0
13570	444.140216	24	20	2	6	2	0	0	445.1475313	0
13571	444.14272	24	16	7	6	1	0	0	445.1504866	0
13572	444.144374	29	14	8	4	1	1	0	445.1518218	0
13573	444.146091	28	13	7	6	2	0	0	445.15361	0
13574	444.148396	29	19	6	2	1	1	0	445.15577	0
13575	444.154604	20	23	4	6	0	0	0	445.1619516	0
13577	444.16001	32	16	8	2	2	0	0	445.1673755	0
13578	444.174398	28	19	10	2	0	0	0	445.1818533	0
13579	444.176601	28	21	1	6	2	0	0	445.1839158	0
13580	444.17842	28	24	8	0	0	0	0	445.1858224	1
13581	444.186498	32	19	4	4	2	0	0	445.1936837	1
13582	444.19955	32	21	10	0	0	0	0	445.207376	0
13583	444.201753	32	23	1	4	2	0	0	445.2089233	0
13584	444.212986	32	22	0	6	2	0	0	445.2201922	0
13585	444.214805	32	25	7	0	0	0	0	445.2221652	0
13586	444.222016	32	19	8	4	0	0	0	445.2297058	1
13587	444.227692	37	22	7	0	0	1	0	445.2354989	0
13588	444.233249	32	18	7	6	0	0	0	445.2409313	0
13589	444.237271	32	23	5	4	0	0	0	445.2447863	0
13590	444.240642	36	20	5	4	1	0	0	445.2485618	0
13591	444.244664	36	25	3	2	1	0	0	445.251625	0
13592	444.254561	40	23	6	0	1	0	0	445.2619	0
13593	444.255897	36	24	2	4	1	0	0	445.263825	0
13594	444.258401	36	20	7	4	0	0	0	445.2660509	1
13595	444.264762	41	16	4	6	1	1	0	445.2722033	0
13596	444.269634	36	19	6	6	0	0	0	445.2772916	0
13599	444.284889	36	23	3	6	0	0	0	445.2929964	0
13601	444.292282	40	25	1	4	1	0	0	445.2992687	0
13602	444.294786	40	21	6	4	0	0	0	445.3024911	1
13610	444.955131	14	11	10	1	1	3	0	445.9628782	0
13611	444.956848	13	10	9	3	2	2	0	445.9646244	0
